zone_id,gid,tract,area,acres,sum_residential_units,sum_job_spaces,population,jobs,ave_lot_sqft,ave_income,hhsize,ave_unit_sqft,sfdu,poor,renters,zone_id
583,950,503305.0,2502544.8,57.451,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,583
584,951,503306.0,1715479.9,39.382,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,584
431,1431,,1264916.5,29.038,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,431
643,959,503322.0,1407443.4,32.31,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,643
647,953,503313.0,1645064.2,37.765,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,647
650,954,503315.0,1570612.2,36.056,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,650
651,955,503317.0,1660064.0,38.11,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,651
654,957,503320.0,9147438.0,209.996,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,654
435,1435,,2092870.9,48.046,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,435
644,958,503321.0,1897823.0,43.568,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,644
11,1382,,327650.84,7.522,7.997326822998097,9.695417325719395,7.756195343948118,8.262042843966942,7.728308424709798,10.12667110305036,0.6931471805599453,6.71174039505618,3.044522437723423,7.195937226475569,4.624972813284271,11
645,960,503323.0,1176996.8,27.02,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,645
646,961,503324.0,814305.3,18.694,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,646
421,1022,504805.0,1433116.8,32.9,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,421
649,962,503325.0,1088660.0,24.992,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,649
581,967,503402.0,867221.94,19.909,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,581
638,971,503508.0,994480.06,22.83,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,638
641,972,503509.0,1066882.8,24.492,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,641
639,973,503510.0,992910.25,22.794,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,639
640,974,503511.0,818281.7,18.785,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,640
593,975,503601.0,1355861.6,31.126,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,593
592,976,503602.0,1187878.0,27.27,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,592
591,977,503702.0,1445041.2,33.174,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,591
595,979,503706.0,1111848.4,25.525,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,595
594,980,503707.0,769931.6,17.675,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,594
596,981,503708.0,1207521.8,27.721,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,596
597,982,503709.0,898140.4,20.618,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,597
630,983,503802.0,1648194.9,37.837,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,630
631,984,503803.0,1022386.0,23.471,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,631
423,1113,508900.0,936361.9,21.496,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,423
599,999,504316.0,1177892.8,27.041,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,599
611,1018,504507.0,1754947.4,40.288,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,611
632,985,503804.0,1533363.6,35.201,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,632
633,986,503900.0,1933302.6,44.383,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,633
634,987,504001.0,1139645.5,26.163,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,634
617,1012,504418.0,1042112.75,23.924,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,617
635,989,504101.0,995729.75,22.859,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,635
636,990,504102.0,1367855.5,31.402,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,636
627,993,504307.0,1702272.0,39.079,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,627
601,996,504311.0,2203532.8,50.586,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,601
626,997,504314.0,1437880.4,33.009,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,626
441,1032,505401.0,1182920.0,27.156,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,441
623,998,504315.0,1616272.4,37.105,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,623
432,1432,,3341369.0,76.707,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,432
600,1000,504317.0,1166414.9,26.777,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,600
598,1001,504319.0,2090870.9,48.0,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,598
625,1003,504321.0,1327134.4,30.467,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,625
621,1004,504410.0,1094214.0,25.12,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,621
616,1006,504412.0,979577.1,22.488,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,616
610,1007,504413.0,593293.0,13.62,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,610
609,1008,504414.0,1864919.0,42.813,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,609
619,1009,504415.0,1205230.8,27.668,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,619
620,1010,504416.0,1143890.9,26.26,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,620
614,1014,504421.0,1659746.0,38.103,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,614
613,1015,504422.0,892538.75,20.49,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,613
606,1016,504505.0,2019751.4,46.367,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,606
612,1017,504506.0,1796281.8,41.237,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,612
402,1020,504700.0,6441108.5,147.868,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,402
422,1021,504803.0,1381233.9,31.709,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,422
413,1024,504901.0,1373745.6,31.537,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,413
414,1025,505007.0,2930629.5,67.278,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,414
543,1026,505203.0,1492355.0,34.26,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,543
438,1028,505302.0,1423197.9,32.672,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,438
437,1029,505303.0,1071870.8,24.607,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,437
440,1034,505403.0,1371208.5,31.479,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,440
436,1035,505500.0,1365170.2,31.34,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,436
545,1036,505600.0,953289.6,21.885,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,545
544,1037,505700.0,1582248.1,36.323,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,544
466,1038,505800.0,1680903.6,38.588,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,466
465,1039,505900.0,2164142.8,49.682,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,465
464,1040,506000.0,1316936.6,30.233,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,464
461,1041,506101.0,1495739.2,34.337,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,461
463,1042,506102.0,1139263.6,26.154,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,463
462,1043,506103.0,1559529.0,35.802,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,462
476,1044,506202.0,2517106.2,57.785,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,476
478,1045,506203.0,1074477.6,24.667,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,478
477,1046,506204.0,1885858.5,43.293,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,477
502,1060,506606.0,1223412.4,28.086,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,502
1231,1213,250300.0,1070300.9,24.571,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1231
449,1105,508503.0,1456582.2,33.439,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,449
471,1047,506301.0,1485820.5,34.11,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,471
470,1048,506302.0,2046925.2,46.991,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,470
472,1049,506304.0,1100814.4,25.271,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,472
473,1050,506305.0,1102437.9,25.308,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,473
467,1051,506401.0,1325876.1,30.438,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,467
468,1052,506402.0,1425289.8,32.72,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,468
469,1053,506501.0,854096.25,19.607,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,469
451,1104,508404.0,1877383.8,43.099,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,451
504,1054,506502.0,3021929.2,69.374,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,504
503,1055,506503.0,1679674.0,38.56,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,503
475,1056,506601.0,1569589.0,36.033,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,475
450,1110,508602.0,1349058.5,30.97,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,450
501,1057,506603.0,1307998.8,30.028,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,501
667,1179,512023.0,954455.56,21.911,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,667
499,1058,506604.0,2452542.8,56.303,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,499
474,1059,506605.0,1021323.56,23.446,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,474
353,1153,511606.0,503932.03,11.569,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,353
500,1061,506701.0,1596412.6,36.649,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,500
505,1062,506702.0,1721141.6,39.512,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,505
506,1063,506703.0,1345340.2,30.885,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,506
1373,1342,152802.0,2099299.8,48.193,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1373
393,1116,509106.0,977380.1,22.438,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,393
518,1064,506801.0,2932704.2,67.326,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,518
479,1093,508002.0,2194207.8,50.372,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,479
517,1065,506802.0,2034817.5,46.713,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,517
515,1066,506803.0,2279734.2,52.335,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,515
458,1098,508204.0,1006254.75,23.1,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,458
516,1067,506804.0,1536793.4,35.28,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,516
480,1089,507904.0,1291417.5,29.647,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,480
484,1092,508001.0,2262183.0,51.933,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,484
485,1094,508101.0,2631498.5,60.411,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,485
509,1071,507100.0,1757905.0,40.356,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,509
508,1072,507203.0,1820291.1,41.788,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,508
507,1073,507205.0,3445965.0,79.108,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,507
497,1075,507301.0,8487157.0,194.838,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,497
483,1090,507905.0,1463820.6,33.605,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,483
352,1154,511607.0,172738.95,3.966,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,352
496,1076,507302.0,11925105.0,273.763,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,496
493,1077,507401.0,3271492.2,75.103,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,493
498,1078,507402.0,2307914.2,52.982,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,498
494,1079,507500.0,3664397.8,84.123,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,494
482,1091,507906.0,1408761.0,32.341,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,482
488,1083,507703.0,6646299.5,152.578,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,488
487,1084,507805.0,2122435.8,48.724,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,487
486,1085,507806.0,1870941.0,42.951,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,486
491,1086,507807.0,987420.6,22.668,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,491
492,1087,507808.0,1711431.0,39.289,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,492
481,1088,507903.0,1522135.0,34.943,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,481
460,1095,508102.0,2711136.8,62.239,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,460
459,1096,508202.0,2600175.0,59.692,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,459
457,1097,508203.0,1545156.6,35.472,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,457
454,1099,508301.0,1993680.8,45.769,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,454
456,1101,508304.0,1295595.9,29.743,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,456
453,1102,508401.0,2489874.5,57.16,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,453
452,1103,508403.0,1297420.0,29.785,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,452
1258,1261,252608.0,889946.2,20.43,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1258
448,1106,508504.0,1229416.9,28.224,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,448
447,1107,508505.0,1158535.1,26.596,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,447
445,1108,508506.0,1414040.0,32.462,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,445
446,1111,508703.0,1506789.0,34.591,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,446
424,1114,509000.0,1534994.0,35.239,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,424
391,1115,509105.0,1580699.4,36.288,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,391
377,1118,509201.0,1618769.8,37.162,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,377
376,1119,509202.0,1524182.0,34.99,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,376
373,1120,509302.0,1076326.8,24.709,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,373
375,1121,509303.0,606388.8,13.921,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,375
374,1122,509304.0,1561986.2,35.858,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,374
365,1123,509401.0,646863.5,14.85,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,365
380,1124,509403.0,523725.6,12.023,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,380
372,1125,509404.0,1048132.25,24.062,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,372
378,1127,509600.0,1001722.94,22.996,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,378
390,1128,509700.0,1079806.5,24.789,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,390
362,1142,510801.0,2164113.0,49.681,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,362
381,1129,509801.0,1743844.1,40.033,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,381
382,1130,509802.0,902413.2,20.717,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,382
383,1131,509901.0,1336244.4,30.676,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,383
367,1140,510600.0,2107022.5,48.371,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,367
389,1132,509902.0,2302668.2,52.862,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,389
434,1434,,4878000.5,111.983,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,434
1257,1262,252609.0,1929723.6,44.3,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1257
388,1133,510001.0,3555370.0,81.62,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,388
387,1134,510002.0,1873741.6,43.015,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,387
386,1135,510100.0,1929718.0,44.3,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,386
369,1139,510500.0,2591466.8,59.492,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,369
384,1136,510200.0,2689819.2,61.75,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,384
364,1143,510802.0,940216.6,21.584,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,364
370,1137,510300.0,2301175.0,52.828,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,370
371,1138,510400.0,1702921.5,39.094,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,371
1227,1214,250400.0,1151209.8,26.428,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,1227
358,1147,511100.0,2206493.8,50.654,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,358
679,1180,512024.0,1537626.5,35.299,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,679
678,1181,512025.0,1430366.2,32.837,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,678
366,1141,510700.0,1417582.0,32.543,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,366
363,1144,510803.0,1018660.0,23.385,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,363
360,1145,510900.0,1641929.4,37.694,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,360
361,1146,511000.0,2025342.1,46.495,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,361
356,1149,511300.0,1976554.5,45.375,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,356
359,1150,511400.0,1544104.9,35.448,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,359
354,1152,511605.0,2085300.2,47.872,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,354
385,1156,511702.0,2554250.8,58.638,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,385
689,1165,511913.0,1885601.1,43.287,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,689
688,1158,511901.0,2851525.2,65.462,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,688
692,1159,511905.0,1377796.0,31.63,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,692
693,1160,511907.0,1777507.5,40.806,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,693
691,1162,511910.0,2216053.5,50.874,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,691
694,1164,511912.0,2407128.2,55.26,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,694
666,1178,512022.0,1003239.94,23.031,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,666
675,1171,512015.0,1556736.8,35.738,,,0.0,,7.723412632340999,11.060384472475045,1.0986122886681098,7.103938648713564,0.0,0.0,0.0,675
